,projectname,packagename,classqualifiedname,classname,ori_package,tar_package,ori_CBO,ori_MPC_max,ori_MPC_ave,ori_MPC_sum,tar_CBO,tar_MPC_max,tar_MPC_ave,tar_MPC_sum,label
7031,pmd-5.2.0,net.sourceforge.pmd.lang.ast.xpath.saxon,net.sourceforge.pmd.lang.ast.xpath.saxon.AttributeNode,AttributeNode,net.sourceforge.pmd.lang.ast,net.sourceforge.pmd.lang.ast.xpath.saxon,0.0,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,1.0,1.0
7032,pmd-5.2.0,net.sourceforge.pmd.lang.ast.xpath.saxon,net.sourceforge.pmd.lang.ast.xpath.saxon.IdGenerator,IdGenerator,net.sourceforge.pmd.lang.ast.xpath.saxon,net.sourceforge.pmd.lang,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7033,pmd-5.2.0,net.sourceforge.pmd.lang.ast.xpath.saxon,net.sourceforge.pmd.lang.ast.xpath.saxon.IdGenerator,IdGenerator,net.sourceforge.pmd.lang,net.sourceforge.pmd.lang.ast.xpath.saxon,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7034,pmd-5.2.0,net.sourceforge.pmd.lang.ast.xpath.saxon,net.sourceforge.pmd.lang.ast.xpath.saxon.AbstractNodeInfo,AbstractNodeInfo,net.sourceforge.pmd.lang.ast.xpath.saxon,net.sourceforge.pmd,3.0,37.0,6.333333333333333,38.0,0.0,0.0,0.0,0.0,0.0
7035,pmd-5.2.0,net.sourceforge.pmd.lang.ast.xpath.saxon,net.sourceforge.pmd.lang.ast.xpath.saxon.AbstractNodeInfo,AbstractNodeInfo,net.sourceforge.pmd,net.sourceforge.pmd.lang.ast.xpath.saxon,0.0,0.0,0.0,0.0,3.0,37.0,6.333333333333333,38.0,1.0
7036,pmd-5.2.0,net.sourceforge.pmd.lang.ast.xpath.saxon,net.sourceforge.pmd.lang.ast.xpath.saxon.DocumentNode,DocumentNode,net.sourceforge.pmd.lang.ast.xpath.saxon,net.sourceforge.pmd.util.database,2.0,3.0,0.6666666666666666,4.0,0.0,0.0,0.0,0.0,0.0
7037,pmd-5.2.0,net.sourceforge.pmd.lang.ast.xpath.saxon,net.sourceforge.pmd.lang.ast.xpath.saxon.DocumentNode,DocumentNode,net.sourceforge.pmd.util.database,net.sourceforge.pmd.lang.ast.xpath.saxon,0.0,0.0,0.0,0.0,2.0,3.0,0.6666666666666666,4.0,1.0
7038,pmd-5.2.0,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.dfa.NodeType,NodeType,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.dcd.asm,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7039,pmd-5.2.0,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.dfa.NodeType,NodeType,net.sourceforge.pmd.dcd.asm,net.sourceforge.pmd.lang.dfa,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
7040,pmd-5.2.0,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.dfa.LinkerException,LinkerException,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.cpd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7041,pmd-5.2.0,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.dfa.LinkerException,LinkerException,net.sourceforge.pmd.cpd,net.sourceforge.pmd.lang.dfa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7042,pmd-5.2.0,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.dfa.SequenceException,SequenceException,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.util.designer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7043,pmd-5.2.0,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.dfa.SequenceException,SequenceException,net.sourceforge.pmd.util.designer,net.sourceforge.pmd.lang.dfa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7044,pmd-5.2.0,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.dfa.DFAGraphMethod,DFAGraphMethod,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.processor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7045,pmd-5.2.0,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.dfa.DFAGraphMethod,DFAGraphMethod,net.sourceforge.pmd.processor,net.sourceforge.pmd.lang.dfa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7046,pmd-5.2.0,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.dfa.VariableAccess,VariableAccess,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang,1.0,3.0,0.21428571428571427,3.0,0.0,0.0,0.0,0.0,0.0
7047,pmd-5.2.0,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.dfa.VariableAccess,VariableAccess,net.sourceforge.pmd.lang,net.sourceforge.pmd.lang.dfa,0.0,0.0,0.0,0.0,1.0,3.0,0.21428571428571427,3.0,1.0
7048,pmd-5.2.0,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.dfa.Linker,Linker,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.symboltable,5.0,85.0,10.357142857142858,145.0,0.0,0.0,0.0,0.0,0.0
7049,pmd-5.2.0,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.dfa.Linker,Linker,net.sourceforge.pmd.lang.symboltable,net.sourceforge.pmd.lang.dfa,0.0,0.0,0.0,0.0,5.0,85.0,10.357142857142858,145.0,1.0
7050,pmd-5.2.0,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.dfa.SequenceChecker,SequenceChecker,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.benchmark,4.0,4.0,0.5714285714285714,8.0,0.0,0.0,0.0,0.0,0.0
7051,pmd-5.2.0,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.dfa.SequenceChecker,SequenceChecker,net.sourceforge.pmd.benchmark,net.sourceforge.pmd.lang.dfa,0.0,0.0,0.0,0.0,4.0,4.0,0.5714285714285714,8.0,1.0
7052,pmd-5.2.0,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.dfa.DFAGraphRule,DFAGraphRule,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.rule.properties.factories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7053,pmd-5.2.0,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.dfa.DFAGraphRule,DFAGraphRule,net.sourceforge.pmd.lang.rule.properties.factories,net.sourceforge.pmd.lang.dfa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7054,pmd-5.2.0,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.dfa.DataFlowNode,DataFlowNode,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7055,pmd-5.2.0,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.dfa.DataFlowNode,DataFlowNode,net.sourceforge.pmd,net.sourceforge.pmd.lang.dfa,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
7056,pmd-5.2.0,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.dfa.Structure,Structure,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.dcd,2.0,5.0,0.5,7.0,0.0,0.0,0.0,0.0,0.0
7057,pmd-5.2.0,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.dfa.Structure,Structure,net.sourceforge.pmd.dcd,net.sourceforge.pmd.lang.dfa,0.0,0.0,0.0,0.0,2.0,5.0,0.5,7.0,1.0
7058,pmd-5.2.0,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.dfa.StackObject,StackObject,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.util.viewer.gui,5.0,2.0,0.21428571428571427,3.0,0.0,0.0,0.0,0.0,0.0
7059,pmd-5.2.0,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.dfa.StackObject,StackObject,net.sourceforge.pmd.util.viewer.gui,net.sourceforge.pmd.lang.dfa,0.0,0.0,0.0,0.0,5.0,2.0,0.21428571428571427,3.0,1.0
7060,pmd-5.2.0,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.dfa.VariableAccessException,VariableAccessException,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.benchmark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7061,pmd-5.2.0,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.dfa.VariableAccessException,VariableAccessException,net.sourceforge.pmd.benchmark,net.sourceforge.pmd.lang.dfa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7062,pmd-5.2.0,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.dfa.AbstractDataFlowNode,AbstractDataFlowNode,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.ast.xpath,3.0,5.0,0.5714285714285714,8.0,0.0,0.0,0.0,0.0,0.0
7063,pmd-5.2.0,net.sourceforge.pmd.lang.dfa,net.sourceforge.pmd.lang.dfa.AbstractDataFlowNode,AbstractDataFlowNode,net.sourceforge.pmd.lang.ast.xpath,net.sourceforge.pmd.lang.dfa,0.0,0.0,0.0,0.0,3.0,5.0,0.5714285714285714,8.0,1.0
7064,pmd-5.2.0,net.sourceforge.pmd.lang.dfa.pathfinder,net.sourceforge.pmd.lang.dfa.pathfinder.CurrentPath,CurrentPath,net.sourceforge.pmd.lang.dfa.pathfinder,net.sourceforge.pmd.util.viewer.util,3.0,7.0,1.75,7.0,0.0,0.0,0.0,0.0,0.0
7065,pmd-5.2.0,net.sourceforge.pmd.lang.dfa.pathfinder,net.sourceforge.pmd.lang.dfa.pathfinder.CurrentPath,CurrentPath,net.sourceforge.pmd.util.viewer.util,net.sourceforge.pmd.lang.dfa.pathfinder,0.0,0.0,0.0,0.0,3.0,7.0,1.75,7.0,1.0
7066,pmd-5.2.0,net.sourceforge.pmd.lang.dfa.pathfinder,net.sourceforge.pmd.lang.dfa.pathfinder.Executable,Executable,net.sourceforge.pmd.lang.dfa.pathfinder,net.sourceforge.pmd.renderers,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7067,pmd-5.2.0,net.sourceforge.pmd.lang.dfa.pathfinder,net.sourceforge.pmd.lang.dfa.pathfinder.Executable,Executable,net.sourceforge.pmd.renderers,net.sourceforge.pmd.lang.dfa.pathfinder,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7068,pmd-5.2.0,net.sourceforge.pmd.lang.dfa.report,net.sourceforge.pmd.lang.dfa.report.ReportVisitor,ReportVisitor,net.sourceforge.pmd.lang.dfa.report,net.sourceforge.pmd.util.designer,1.0,1.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0
7069,pmd-5.2.0,net.sourceforge.pmd.lang.dfa.report,net.sourceforge.pmd.lang.dfa.report.ReportVisitor,ReportVisitor,net.sourceforge.pmd.util.designer,net.sourceforge.pmd.lang.dfa.report,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,1.0,1.0
7070,pmd-5.2.0,net.sourceforge.pmd.lang.dfa.report,net.sourceforge.pmd.lang.dfa.report.AbstractReportNode,AbstractReportNode,net.sourceforge.pmd.lang.dfa.report,net.sourceforge.pmd.util.database,7.0,3.0,0.5714285714285714,4.0,0.0,0.0,0.0,0.0,0.0
7071,pmd-5.2.0,net.sourceforge.pmd.lang.dfa.report,net.sourceforge.pmd.lang.dfa.report.AbstractReportNode,AbstractReportNode,net.sourceforge.pmd.util.database,net.sourceforge.pmd.lang.dfa.report,0.0,0.0,0.0,0.0,7.0,3.0,0.5714285714285714,4.0,1.0
7072,pmd-5.2.0,net.sourceforge.pmd.lang.dfa.report,net.sourceforge.pmd.lang.dfa.report.ReportHTMLPrintVisitor,ReportHTMLPrintVisitor,net.sourceforge.pmd.lang.dfa.report,net.sourceforge.pmd.lang.ast.xpath,5.0,13.0,3.857142857142857,27.0,0.0,0.0,0.0,0.0,0.0
7073,pmd-5.2.0,net.sourceforge.pmd.lang.dfa.report,net.sourceforge.pmd.lang.dfa.report.ReportHTMLPrintVisitor,ReportHTMLPrintVisitor,net.sourceforge.pmd.lang.ast.xpath,net.sourceforge.pmd.lang.dfa.report,0.0,0.0,0.0,0.0,5.0,13.0,3.857142857142857,27.0,1.0
7074,pmd-5.2.0,net.sourceforge.pmd.lang.dfa.report,net.sourceforge.pmd.lang.dfa.report.ViolationNode,ViolationNode,net.sourceforge.pmd.lang.dfa.report,net.sourceforge.pmd.lang.xpath,4.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
7075,pmd-5.2.0,net.sourceforge.pmd.lang.dfa.report,net.sourceforge.pmd.lang.dfa.report.ViolationNode,ViolationNode,net.sourceforge.pmd.lang.xpath,net.sourceforge.pmd.lang.dfa.report,0.0,0.0,0.0,0.0,4.0,7.0,1.0,7.0,1.0
7076,pmd-5.2.0,net.sourceforge.pmd.lang.dfa.report,net.sourceforge.pmd.lang.dfa.report.ClassNode,ClassNode,net.sourceforge.pmd.lang.dfa.report,net.sourceforge.pmd.util.filter,4.0,1.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0
7077,pmd-5.2.0,net.sourceforge.pmd.lang.dfa.report,net.sourceforge.pmd.lang.dfa.report.ClassNode,ClassNode,net.sourceforge.pmd.util.filter,net.sourceforge.pmd.lang.dfa.report,0.0,0.0,0.0,0.0,4.0,1.0,0.14285714285714285,1.0,1.0
7078,pmd-5.2.0,net.sourceforge.pmd.lang.dfa.report,net.sourceforge.pmd.lang.dfa.report.ReportTree,ReportTree,net.sourceforge.pmd.lang.dfa.report,net.sourceforge.pmd.lang.dfa.pathfinder,5.0,14.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0
7079,pmd-5.2.0,net.sourceforge.pmd.lang.dfa.report,net.sourceforge.pmd.lang.dfa.report.ReportTree,ReportTree,net.sourceforge.pmd.lang.dfa.pathfinder,net.sourceforge.pmd.lang.dfa.report,0.0,0.0,0.0,0.0,5.0,14.0,3.0,21.0,1.0
7080,pmd-5.2.0,net.sourceforge.pmd.lang.dfa.report,net.sourceforge.pmd.lang.dfa.report.PackageNode,PackageNode,net.sourceforge.pmd.lang.dfa.report,net.sourceforge.pmd.util.filter,4.0,1.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0
7081,pmd-5.2.0,net.sourceforge.pmd.lang.dfa.report,net.sourceforge.pmd.lang.dfa.report.PackageNode,PackageNode,net.sourceforge.pmd.util.filter,net.sourceforge.pmd.lang.dfa.report,0.0,0.0,0.0,0.0,4.0,1.0,0.14285714285714285,1.0,1.0
7082,pmd-5.2.0,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.rule.AbstractRuleChainVisitor,AbstractRuleChainVisitor,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.dfa.pathfinder,2.0,4.0,0.4166666666666667,5.0,0.0,0.0,0.0,0.0,0.0
7083,pmd-5.2.0,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.rule.AbstractRuleChainVisitor,AbstractRuleChainVisitor,net.sourceforge.pmd.lang.dfa.pathfinder,net.sourceforge.pmd.lang.rule,0.0,0.0,0.0,0.0,2.0,4.0,0.4166666666666667,5.0,1.0
7084,pmd-5.2.0,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.rule.RuleReference,RuleReference,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.stat,2.0,13.0,1.4166666666666667,17.0,0.0,0.0,0.0,0.0,0.0
7085,pmd-5.2.0,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.rule.RuleReference,RuleReference,net.sourceforge.pmd.stat,net.sourceforge.pmd.lang.rule,0.0,0.0,0.0,0.0,2.0,13.0,1.4166666666666667,17.0,1.0
7086,pmd-5.2.0,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.rule.RuleViolationFactory,RuleViolationFactory,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.util.viewer.gui.menu,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7087,pmd-5.2.0,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.rule.RuleViolationFactory,RuleViolationFactory,net.sourceforge.pmd.util.viewer.gui.menu,net.sourceforge.pmd.lang.rule,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7088,pmd-5.2.0,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.rule.ParametricRuleViolation,ParametricRuleViolation,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.rule.properties,1.0,7.0,0.5833333333333334,7.0,0.0,0.0,0.0,0.0,0.0
7089,pmd-5.2.0,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.rule.ParametricRuleViolation,ParametricRuleViolation,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.lang.rule,0.0,0.0,0.0,0.0,1.0,7.0,0.5833333333333334,7.0,1.0
7090,pmd-5.2.0,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.rule.AbstractRule,AbstractRule,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.util.database,4.0,12.0,1.5,18.0,0.0,0.0,0.0,0.0,0.0
7091,pmd-5.2.0,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.rule.AbstractRule,AbstractRule,net.sourceforge.pmd.util.database,net.sourceforge.pmd.lang.rule,0.0,0.0,0.0,0.0,4.0,12.0,1.5,18.0,1.0
7092,pmd-5.2.0,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.rule.XPathRule,XPathRule,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.util.filter,2.0,5.0,0.5,6.0,0.0,0.0,0.0,0.0,0.0
7093,pmd-5.2.0,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.rule.XPathRule,XPathRule,net.sourceforge.pmd.util.filter,net.sourceforge.pmd.lang.rule,0.0,0.0,0.0,0.0,2.0,5.0,0.5,6.0,1.0
7094,pmd-5.2.0,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.rule.ImmutableLanguage,ImmutableLanguage,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.util.viewer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7095,pmd-5.2.0,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.rule.ImmutableLanguage,ImmutableLanguage,net.sourceforge.pmd.util.viewer,net.sourceforge.pmd.lang.rule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7096,pmd-5.2.0,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.rule.ImportWrapper,ImportWrapper,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.ast.xpath,1.0,3.0,0.25,3.0,0.0,0.0,0.0,0.0,0.0
7097,pmd-5.2.0,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.rule.ImportWrapper,ImportWrapper,net.sourceforge.pmd.lang.ast.xpath,net.sourceforge.pmd.lang.rule,0.0,0.0,0.0,0.0,1.0,3.0,0.25,3.0,1.0
7098,pmd-5.2.0,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.rule.AbstractDelegateRule,AbstractDelegateRule,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
7099,pmd-5.2.0,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.rule.AbstractDelegateRule,AbstractDelegateRule,net.sourceforge.pmd.lang,net.sourceforge.pmd.lang.rule,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7100,pmd-5.2.0,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.rule.AbstractRuleViolationFactory,AbstractRuleViolationFactory,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd,1.0,4.0,0.3333333333333333,4.0,4.0,2.0,0.14285714285714285,4.0,0.0
7101,pmd-5.2.0,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.rule.AbstractRuleViolationFactory,AbstractRuleViolationFactory,net.sourceforge.pmd,net.sourceforge.pmd.lang.rule,4.0,2.0,0.14285714285714285,4.0,1.0,4.0,0.3333333333333333,4.0,1.0
7102,pmd-5.2.0,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.rule.MockRule,MockRule,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.rule.properties,1.0,6.0,0.5,6.0,0.0,0.0,0.0,0.0,0.0
7103,pmd-5.2.0,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.rule.MockRule,MockRule,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.lang.rule,0.0,0.0,0.0,0.0,1.0,6.0,0.5,6.0,1.0
7104,pmd-5.2.0,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.rule.RuleChainVisitor,RuleChainVisitor,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.dcd.graph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7105,pmd-5.2.0,net.sourceforge.pmd.lang.rule,net.sourceforge.pmd.lang.rule.RuleChainVisitor,RuleChainVisitor,net.sourceforge.pmd.dcd.graph,net.sourceforge.pmd.lang.rule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7106,pmd-5.2.0,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.lang.rule.properties.LongMultiProperty,LongMultiProperty,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.util.log,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7107,pmd-5.2.0,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.lang.rule.properties.LongMultiProperty,LongMultiProperty,net.sourceforge.pmd.util.log,net.sourceforge.pmd.lang.rule.properties,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7108,pmd-5.2.0,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.lang.rule.properties.PropertyDescriptorWrapper,PropertyDescriptorWrapper,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.lang.rule.stat,1.0,4.0,0.12903225806451613,4.0,0.0,0.0,0.0,0.0,0.0
7109,pmd-5.2.0,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.lang.rule.properties.PropertyDescriptorWrapper,PropertyDescriptorWrapper,net.sourceforge.pmd.lang.rule.stat,net.sourceforge.pmd.lang.rule.properties,0.0,0.0,0.0,0.0,1.0,4.0,0.12903225806451613,4.0,1.0
7110,pmd-5.2.0,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.lang.rule.properties.FloatProperty,FloatProperty,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.lang.dfa.report,2.0,4.0,0.12903225806451613,4.0,0.0,0.0,0.0,0.0,0.0
7111,pmd-5.2.0,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.lang.rule.properties.FloatProperty,FloatProperty,net.sourceforge.pmd.lang.dfa.report,net.sourceforge.pmd.lang.rule.properties,0.0,0.0,0.0,0.0,2.0,4.0,0.12903225806451613,4.0,1.0
7112,pmd-5.2.0,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.lang.rule.properties.FloatMultiProperty,FloatMultiProperty,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.util.log,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7113,pmd-5.2.0,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.lang.rule.properties.FloatMultiProperty,FloatMultiProperty,net.sourceforge.pmd.util.log,net.sourceforge.pmd.lang.rule.properties,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7114,pmd-5.2.0,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.lang.rule.properties.MethodProperty,MethodProperty,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.util.log,4.0,14.0,0.5161290322580645,16.0,0.0,0.0,0.0,0.0,0.0
7115,pmd-5.2.0,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.lang.rule.properties.MethodProperty,MethodProperty,net.sourceforge.pmd.util.log,net.sourceforge.pmd.lang.rule.properties,0.0,0.0,0.0,0.0,4.0,14.0,0.5161290322580645,16.0,1.0
7116,pmd-5.2.0,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.lang.rule.properties.CharacterMultiProperty,CharacterMultiProperty,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.lang.rule.properties.factories,3.0,3.0,0.12903225806451613,4.0,1.0,3.0,1.5,3.0,0.0
7117,pmd-5.2.0,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.lang.rule.properties.CharacterMultiProperty,CharacterMultiProperty,net.sourceforge.pmd.lang.rule.properties.factories,net.sourceforge.pmd.lang.rule.properties,1.0,3.0,1.5,3.0,3.0,3.0,0.12903225806451613,4.0,1.0
7118,pmd-5.2.0,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.lang.rule.properties.LongProperty,LongProperty,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.lang.dfa.pathfinder,2.0,4.0,0.12903225806451613,4.0,0.0,0.0,0.0,0.0,0.0
7119,pmd-5.2.0,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.lang.rule.properties.LongProperty,LongProperty,net.sourceforge.pmd.lang.dfa.pathfinder,net.sourceforge.pmd.lang.rule.properties,0.0,0.0,0.0,0.0,2.0,4.0,0.12903225806451613,4.0,1.0
7120,pmd-5.2.0,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.lang.rule.properties.StringMultiProperty,StringMultiProperty,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.lang.ast.xpath.saxon,3.0,5.0,0.25806451612903225,8.0,0.0,0.0,0.0,0.0,0.0
7121,pmd-5.2.0,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.lang.rule.properties.StringMultiProperty,StringMultiProperty,net.sourceforge.pmd.lang.ast.xpath.saxon,net.sourceforge.pmd.lang.rule.properties,0.0,0.0,0.0,0.0,3.0,5.0,0.25806451612903225,8.0,1.0
7122,pmd-5.2.0,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.lang.rule.properties.IntegerMultiProperty,IntegerMultiProperty,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.cli,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7123,pmd-5.2.0,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.lang.rule.properties.IntegerMultiProperty,IntegerMultiProperty,net.sourceforge.pmd.cli,net.sourceforge.pmd.lang.rule.properties,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7124,pmd-5.2.0,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.lang.rule.properties.AbstractMultiPackagedProperty,AbstractMultiPackagedProperty,net.sourceforge.pmd.lang.rule.properties,net.sourceforge.pmd.util,1.0,2.0,0.06451612903225806,2.0,0.0,0.0,0.0,0.0,0.0
